PRT_ID;AREA;INT_SQFT;DATE_SALE;DIST_MAINROAD;N_BEDROOM;N_BATHROOM;N_ROOM;SALE_COND;PARK_FACIL;DATE_BUILD;BUILDTYPE;UTILITY_AVAIL;STREET;MZZONE;QS_ROOMS;QS_BATHROOM;QS_BEDROOM;QS_OVERALL;SALES_PRICE
P03109;Adyar;989;25/05/2011;117;1;1;3;AdjLand;Yes;31/05/1986;Others;NoSewr ;Gravel;C;3.2;4.8;2.7;3.27;9040975
P00464;Chrompet;1078;29/03/2014;29;1;1;3;Family;Yes;05/04/1986;Commercial;AllPub;No Access;RL;3.7;4.2;3.3;3.78;12846400
P03020;Karapakkam;525;13/06/2011;21;1;1;2;AdjLand;No;15/06/2003;Others;NoSeWa;No Access;A;3.9;2.3;4.9;3.82;3081375
P06931;Velachery;1889;15/04/2009;78;3;2;5;Normal Sale;Yes;20/04/1989;House;NoSewr ;Paved;A;3.9;4;4.6;4.16;8941450
P07621;Anna Nagar;1655;18/09/2008;199;1;1;4;Family;Yes;22/09/1994;Others;ELO;Paved;RM;2.8;3.7;3.8;3.425;14119680
P10017;Velachery;1900;24/02/2004;4;3;2;5;Family;Yes;07/03/1958;Others;ELO;Gravel;C;3.9;4.4;3.6;4.04;10080770
P07102;Chrompet;834;25/02/2009;10;1;1;3;AbNormal;No;02/03/1988;Others;NoSeWa;No Access;RL;2.9;2.4;2;2.43;7139330
P05082;Karapakkam;1595;03/05/2010;131;2;2;4;Normal Sale;Yes;13/05/1969;Others;NoSeWa;No Access;RM;4.7;4.3;3.7;4.18;9495375
P01124;Chrompet;1212;09/12/2012;43;2;1;4;Normal Sale;No;16/12/1984;Commercial;NoSewr ;No Access;RH;2.7;4.6;5;4.15;12383200
P06583;T Nagar;1881;20/07/2009;131;2;1;5;AbNormal;No;29/07/1974;House;NoSewr ;Paved;RM;4.3;3;3.6;3.66;13196500
P09680;Velachery;1538;09/03/2006;157;2;1;4;Family;No;17/03/1972;House;NoSeWa;Paved;C;3.9;4.7;3.6;4.17;6831380
P03557;Karapakkam;790;01/03/2011;73;1;1;2;AbNormal;Yes;13/03/1961;House;ELO;Paved;RM;2.8;3.4;3;3.06;6918500
P04743;Velachery;1517;05/07/2010;40;2;1;4;Family;No;08/07/1999;Commercial;ELO;Paved;C;4;4.6;2.9;3.94;11671620
P01963;Karapakkam;1261;07/01/2012;112;1;1;3;Partial;No;11/01/1993;Commercial;NoSeWa;Paved;RH;3.5;3.7;4;3.76;9634250
P01603;KK Nagar;1963;11/03/2012;95;3;2;5;AbNormal;No;13/03/2004;Commercial;AllPub;Gravel;RM;2.8;4.7;4.4;4.01;17131960
P02775;Karapakkam;698;30/07/2011;110;1;1;2;Normal Sale;Yes;10/08/1966;House;ELO;No Access;A;3.4;2.6;4.1;3.44;3247750
P03720;Karapakkam;1124;24/01/2011;112;1;1;3;Family;No;04/02/1965;House;NoSewr ;Paved;RM;4.9;2.8;2;3.11;7049500
P06708;KK Nagar;1606;19/06/2009;178;2;1;4;AdjLand;No;22/06/1999;House;NoSeWa;Gravel;RH;2.1;2.1;3.5;2.66;9261000
P06002;Karapakkam;1062;12/11/2009;116;1;1;3;Family;No;19/11/1980;Commercial;AllPub;Gravel;I;4.9;3.6;2.2;3.43;8761750
P01096;Anna Nagar;1780;30/12/2012;30;1;1;4;Normal Sale;Yes;10/01/1969;House;NoSewr ;No Access;RH;4.2;2.8;3.8;3.69;11574780
P05425;Karapakkam;1037;26/02/2010;130;1;1;3;AbNormal;Yes;10/03/1960;Commercial;AllPub;Gravel;A;4.4;3;2.4;3.18;8090500
P00099;T Nagar;1884;12/12/2014;77;2;1;5;AbNormal;Yes;15/12/2003;Commercial;ELO;No Access;RH;4;2.2;3.3;3.235;20497670
P07582;Chrompet;1041;27/09/2008;132;1;1;3;Normal Sale;Yes;06/10/1975;Commercial;AllPub;Gravel;RL;4.8;5;2.8;4.28;13738350
P07555;Adyar;1027;04/10/2008;14;1;1;3;AbNormal;Yes;06/10/2000;Commercial;AllPub;No Access;A;2.9;3.2;3.8;3.41;11008020
P07914;Anna Nagar;1986;26/06/2008;21;2;1;5;AdjLand;No;07/07/1965;House;ELO;No Access;RH;4.4;3.6;4.5;4.24;11786460
P02956;Karapakkam;1098;23/06/2011;41;1;1;3;AbNormal;Yes;29/06/1987;House;ELO;Gravel;C;3.8;2;4.6;3.58;6465000
P00981;T Nagar;1536;20/03/2013;6;1;1;4;Family;No;25/03/1992;House;NoSewr ;No Access;RM;2.1;4.2;3.9;3.435;11088470
P03271;KK Nagar;1392;22/04/2011;74;2;1;4;Family;No;24/04/2003;Commercial;NoSeWa;Paved;RL;2.9;2.9;4;3.34;12286360
P02303;Karapakkam;1505;27/10/2011;7;2;2;4;AdjLand;No;30/10/1996;House;NoSewr ;No Access;RM;3.8;3.3;2.6;3.17;8461750
P02192;KK Nagar;1404;18/11/2011;10;2;1;4;AbNormal;No;21/11/1997;House;NoSewr ;Paved;RL;3.3;3.2;2.4;2.91;8511480
P04923;T Nagar;1723;03/06/2010;24;1;1;4;AdjLand;Yes;13/06/1971;Commercial;AllPub;No Access;RL;4.7;2.5;4.4;4.015;19909630
P05852;Karapakkam;1391;10/12/2009;115;2;2;4;Partial;Yes;17/12/1983;House;NoSewr ;Paved;C;4.5;2.8;2.5;3.19;6642000
P08237;KK Nagar;2203;13/03/2008;180;3;2;5;Normal Sale;Yes;19/03/1986;Commercial;AllPub;Paved;RL;3.4;2.1;3.9;3.21;18055240
P05210;T Nagar;1808;10/04/2010;123;2;1;5;AdjLand;No;15/04/1990;Commercial;NoSewr ;No Access;RM;2.1;3.6;3.3;3.015;20487250
P01699;Chrompet;953;24/02/2012;18;1;1;3;Partial;Yes;01/03/1991;House;NoSeWa;No Access;RL;3.6;4.3;4.5;4.15;8050150
P07254;Chrompet;1283;06/01/2009;126;2;1;4;Normal Sale;No;15/01/1973;Commercial;NoSeWa;No Access;RH;3.3;2.2;2.4;2.59;12502800
P03646;KK Nagar;1966;09/02/2011;111;3;2;5;Normal Sale;Yes;14/02/1991;Others;NoSeWa;Gravel;RL;3.2;2.6;4.6;3.58;12383920
P08797;Chrompet;809;14/08/2007;37;1;1;3;AbNormal;No;21/08/1978;House;AllPub;Paved;RL;2.4;4.7;2.4;3.32;7347950
P03556;Karapakkam;1570;02/03/2011;118;2;2;4;Partial;Yes;10/03/1977;House;ELO;No Access;RL;2.4;3.8;4.8;3.78;8022500
P02933;Karapakkam;636;26/06/2011;35;1;1;2;AbNormal;No;02/07/1984;Others;AllPub;No Access;RH;2.4;4.3;3;3.21;4706750
P06329;Chrompet;905;12/09/2009;144;1;1;3;Family;No;20/09/1976;Others;ELO;Gravel;RH;3.8;3.5;4;3.74;7703200
P03181;Karapakkam;1297;10/05/2011;0;1;1;3;Normal Sale;Yes;12/05/2001;Other;AllPub;No Access;C;3.1;3.2;3;3.09;6835375
P00755;T Nagar;1806;18/08/2013;138;2;1;5;Family;No;27/08/1978;House;NoSeWa;Paved;RH;4.1;5;3;3.83;11338200
P06035;Karapakkam;1243;05/11/2009;51;1;1;3;AbNormal;Yes;11/11/1985;Commercial;NoSewr ;No Access;I;4;3.2;3.5;3.56;9563000
P01798;Karapakkam;923;06/02/2012;129;1;1;3;AdjLand;Yes;08/02/2002;Others;ELO;No Access;RH;3;2.5;4.6;3.49;6996125
P07706;KK Nagar;1344;28/08/2008;89;2;1;4;AbNormal;No;30/08/2000;Commercial;AllPub;Paved;RM;4.6;4;5;4.58;13112560
P02631;Karapakkam;701;30/08/2011;78;1;1;2;AbNormal;No;09/09/1969;Commercial;NoSeWa;No Access;I;4.4;2.8;2.1;3;5248500
P01670;Velachery;1969;28/02/2012;93;3;2;5;AbNormal;No;06/03/1987;Others;AllPub;Gravel;I;2.5;4.6;4;3.9;10682000
P04025;Chrompet;1041;23/11/2010;198;1;1;3;Family;Yes;03/12/1970;Commercial;NoSewr ;Gravel;RM;3.5;3.3;3.9;3.54;13919200
P01946;KK Nagar;2088;10/01/2012;170;3;2;5;Normal Sale;No;16/01/1985;House;AllPub;Gravel;RL;4.7;2.1;4.4;3.8;11028940
P01541;Karapakkam;1256;21/03/2012;67;1;1;3;Partial;No;26/03/1992;Others;ELO;Paved;C;2.5;5;3.3;3.57;5643000
P03678;KK Nagar;1916;02/02/2011;193;3;2;5;Family;No;08/02/1988;Others;AllPub;Gravel;RH;2.8;3.5;4.5;3.69;10655980
P06886;Chrompet;1034;28/04/2009;85;1;1;3;Normal Sale;No;02/05/1995;House;AllPub;Paved;RM;2.2;4.9;2.4;3.34;9123700
P05859;Karapakkam;1053;09/12/2009;124;1;1;3;Family;No;15/12/1985;Commercial;NoSeWa;Paved;RL;4.6;3.2;2.8;3.46;9221000
P09673;Velachery;2000;21/03/2006;130;3;2;5;AdjLand;No;01/04/1960;Commercial;NoSeWa;Paved;I;4.4;4.7;2.4;3.94;15108770
P03939;Chrompet;816;08/12/2010;117;1;1;3;AbNormal;Yes;12/12/1995;Others;NoSeWa;No Access;RH;3.1;2;3.7;2.84;7596170
P06239;Karapakkam;806;30/09/2009;54;1;1;2;Partial;Yes;13/10/1959;Commercial;AllPub;No Access;A;4.9;2.4;2.3;;5468500
P03549;Chrompet;809;04/03/2011;56;1;1;3;AbNormal;No;13/03/1975;House;NoSewr ;Paved;RH;4;2.9;4;3.56;6511200
P04565;T Nagar;1515;08/08/2010;24;1;1;4;Normal Sale;Yes;10/08/2000;Commercial;AllPub;Gravel;RM;4;2.6;3.3;3.335;20003050
P08621;T Nagar;1919;20/10/2007;50;2;1;5;AbNormal;Yes;28/10/1973;Commercial;NoSeWa;No Access;RH;3.8;4.1;4;3.965;20496430
P01772;Velachery;1897;10/02/2012;90;3;2;5;Partial;No;21/02/1966;House;ELO;Gravel;C;4.5;3.2;2.5;3.32;7977570
P00332;Chrompet;870;28/06/2014;131;1;1;3;Partial;Yes;03/07/1993;Others;ELO;Gravel;RL;4.2;3;3.2;3.42;9198650
P09065;Anna Nagar;1666;24/04/2007;140;1;1;4;Partial;Yes;01/05/1979;Others;NoSeWa;Gravel;RH;2;4.7;3;3.075;13009590
P02976;KK Nagar;1790;20/06/2011;13;3;2;5;Partial;No;23/06/1997;Commercial;NoSewr ;Gravel;RL;3.8;5;2.2;3.52;14985280
P06759;Chrompet;929;03/06/2009;61;1;1;3;Partial;Yes;13/06/1971;House;NoSeWa;Gravel;RM;3.2;2.8;2;2.68;9216700
P01788;Karapakkam;997;08/02/2012;51;1;1;3;Partial;Yes;16/02/1979;House;ELO;Paved;RL;2.6;2.6;4.4;3.32;7062250
P07405;KK Nagar;2371;22/11/2008;72;4;2;6;Normal Sale;No;30/11/1978;House;NoSeWa;Paved;RH;4.4;3.4;2;3.14;10463400
P08131;KK Nagar;2483;14/04/2008;87;4;2;6;AdjLand;Yes;16/04/2000;House;NoSewr ;Paved;RM;4.1;3;2.9;3.29;13867560
P09917;Velachery;1967;17/10/2004;142;3;2;5;AbNormal;No;26/10/1971;House;AllPub;Paved;RM;2.8;4.9;2.2;3.57;10826810
P06857;Anna Nagar;1889;05/05/2009;160;2;1;5;Partial;Yes;16/05/1964;House;ELO;Gravel;RM;3.5;2.4;2.4;2.785;13841050
P06201;Karapakkam;1275;06/10/2009;149;1;1;3;AdjLand;No;17/10/1966;Commercial;NoSewr ;Paved;A;3.1;3.9;3.6;3.54;8100250
P07264;Velachery;1627;04/01/2009;103;2;1;4;Normal Sale;Yes;06/01/2004;Others;ELO;No Access;RL;2.7;3.4;3.9;3.38;10449500
P03362;Karapakkam;1579;08/04/2011;118;2;2;4;Family;No;19/04/1965;Commercial;AllPub;Paved;A;4;2.8;2.4;3;9343500
P06664;Chrompet;958;30/06/2009;10;1;1;3;AdjLand;Yes;05/07/1989;Others;AllPub;Gravel;RL;4.8;4.1;3.5;4.13;10542660
P04427;Karapakkam;1080;02/09/2010;48;1;1;3;Partial;No;06/09/1995;House;AllPub;No Access;RH;5;3.3;4.9;4.45;5811250
P07358;Chrompet;1269;10/12/2008;0;2;1;4;Family;No;20/12/1969;Others;AllPub;No Access;RH;3.1;2;2.4;2.45;8350380
P07800;Adyar;1116;29/07/2008;0;1;1;3;AbNormal;No;31/07/2000;House;AllPub;Gravel;C;3.9;3.1;4;3.79;8072820
P01961;KK Nagar;1429;08/01/2012;194;2;1;4;Family;No;12/01/1993;Others;NoSewr ;Gravel;RH;3.3;2.7;3.3;3.12;8876760
P05160;Chrompet;952;17/04/2010;136;1;1;3;Partial;Yes;23/04/1984;Commercial;NoSeWa;No Access;RL;2.2;3.6;5;3.6;11517700
P03208;Chrompet;1210;05/05/2011;124;2;1;4;AbNormal;No;14/05/1972;House;AllPub;Gravel;RM;2.7;4.7;4.2;3.95;9967250
P08050;Adyar;1025;10/05/2008;125;1;1;3;Partial;No;17/05/1983;Commercial;NoSeWa;Paved;I;2.5;2.5;2.7;2.6;10934875
P07101;Adyar;1246;25/02/2009;44;2;2;4;AbNormal;Yes;01/03/1995;Commercial;NoSeWa;Paved;I;2.4;3;4;3.32;14393810
P02646;Karapakkam;1245;27/08/2011;38;1;1;3;Partial;No;01/09/1989;Commercial;AllPub;Gravel;A;4.8;3.1;2.7;3.45;8458500
P06177;Karapakkam;627;09/10/2009;187;1;1;2;Normal Sale;No;11/10/2003;House;NoSeWa;NoAccess;RM;3;3.1;3.7;3.31;5829000
P01564;Karapakkam;1017;17/03/2012;194;1;1;3;AdjLand;Yes;19/03/2006;Commercial;AllPub;Gravel;C;3.2;2.2;3.8;3.14;9715500
P03128;Adyar;700;22/05/2011;173;1;1;2;Family;No;26/05/1994;Others;AllPub;Gravel;A;3.2;2.1;2.7;2.73;5679255
P02141;Karapakkam;1352;01/12/2011;171;2;2;4;AbNormal;Yes;11/12/1968;Commercial;NoSeWa;Gravel;I;3.8;4;4.2;;10937250
P02285;KK Nagar;2174;31/10/2011;48;3;2;5;Family;Yes;05/11/1988;Others;AllPub;Paved;RM;2.9;2.1;2.3;2.42;13069740
P08121;KK Nagar;2157;20/04/2008;133;3;2;5;Family;No;28/04/1978;Others;NoSewr ;Paved;RM;3;3.3;3.6;3.33;11853140
P09353;Velachery;1692;07/01/2007;145;2;1;4;Partial;No;16/01/1972;Others;ELO;Paved;RH;2.6;2.4;4.3;3.02;8840300
P09466;Velachery;1649;23/11/2006;121;2;1;4;Partial;Yes;29/11/1980;Commercial;NoSeWa;Gravel;A;5;3.8;2.9;3.83;12990820
P00861;Anna Nagar;1744;11/06/2013;127;1;1;4;AbNormal;No;14/06/2000;Others;ELO;Gravel;RM;2.7;3;2.9;2.855;14155830
P04362;Anna Nagar;1952;16/09/2010;163;2;1;5;AdjLand;Yes;19/09/1998;Commercial;AllPub;No Access;RH;4.6;2.5;4;3.835;21690890
P01895;KK Nagar;2287;20/01/2012;137;4;2;6;AdjLand;No;22/01/2003;House;NoSewr ;Paved;RM;4.6;4.9;2.1;3.69;12339780
P06578;Karapakkam;954;21/07/2009;90;1;1;3;Family;No;31/07/1969;Commercial;NoSeWa;Gravel;C;2.7;4.5;4;3.76;7214000
P09698;Velachery;1594;02/02/2006;154;2;1;4;AbNormal;Yes;05/02/1996;Others;NoSewr ;Paved;I;3.5;2.9;3.3;3.17;9865200
P00364;Chrompet;871;06/06/2014;47;1;1;3;AdjLand;No;16/06/1974;House;ELO;No Access;RM;2;3.1;2.7;2.65;7373000
P07935;Velachery;1856;18/06/2008;22;3;2;5;AdjLand;Yes;22/06/1993;Others;ELO;Paved;I;2.9;3.7;3.1;3.32;10973700
P09987;Velachery;1939;12/05/2004;196;3;2;5;Family;No;16/05/1988;Commercial;AllPub;No Access;I;2.8;4.6;3.1;3.7;14412320
P09827;Velachery;1718;10/04/2005;1;2;1;4;Family;Yes;17/04/1979;House;NoSewr ;Paved;RM;4.6;3.7;3.1;3.75;10894470
P04821;Karapakkam;1059;25/06/2010;110;1;1;3;Normal Sale;Yes;03/07/1977;House;AllPub;Paved;RL;3.9;3.7;4.9;4.24;7849250
P09870;Velachery;1506;02/01/2005;65;2;1;4;AbNormal;Yes;16/01/1952;House;NoSeWa;Gravel;C;3.7;3.4;2;3.06;7862110
P09174;Adyar;944;09/03/2007;97;1;1;3;AbNormal;No;15/03/1983;Others;AllPub;No Access;I;2.3;3.7;2.7;2.78;7028960
P01053;Anna Nagar;1857;23/01/2013;28;2;1;5;Normal Sale;No;01/02/1978;Others;NoSeWa;Gravel;RH;3.6;4.4;4.5;4.16;13378610
P07122;T Nagar;1842;16/02/2009;33;2;1;5;Normal Sale;No;22/02/1986;House;NoSeWa;Gravel;RL;2.7;4.8;3.6;3.63;13040160
P06318;Karapakkam;508;14/09/2009;34;1;1;2;AbNormal;No;21/09/1983;Commercial;NoSeWa;Paved;RM;3.6;4.7;5;4.49;7124500
P07795;Velachery;1742;30/07/2008;147;2;1;4;Partial;No;10/08/1966;Commercial;NoSeWa;Gravel;C;4.8;3.4;4.1;3.96;12834440
P02653;Adyar;1248;26/08/2011;157;2;2;4;Normal Sale;No;01/09/1984;Others;AllPub;Paved;RM;3.3;4.7;2.2;3.03;11051205
P03183;Adyar;868;09/05/2011;125;1;1;3;Partial;No;16/05/1983;Commercial;ELO;Paved;I;3.5;4.6;2.4;3.17;9626920
P03942;Anna Nagar;1600;08/12/2010;170;1;1;4;AdjLand;No;17/12/1975;Commercial;NoSeWa;Paved;RL;3.2;2.5;4.3;3.465;18127850
P08221;Anna Nagar;1510;19/03/2008;13;1;1;4;AdjLand;No;30/03/1967;Others;NoSeWa;Paved;RM;4.4;4.4;3.1;3.88;12537920
P00393;Chrompet;1262;18/05/2014;189;2;1;4;AdjLand;No;25/05/1987;Others;NoSewr ;Paved;RM;4.2;3.7;2.4;3.46;10773390
P06401;Karapakkam;1040;26/08/2009;107;1;1;3;Partial;Yes;03/09/1976;House;NoSewr ;No Access;A;4.2;4.2;4.2;4.2;4437750
P07443;Velachery;1770;07/11/2008;96;2;1;4;AbNormal;No;19/11/1962;Commercial;NoSeWa;Paved;RL;4.9;4.1;4.8;4.51;14482020
P08735;Adyar;1243;06/09/2007;119;2;2;4;AbNormal;No;07/09/2001;House;ELO;Paved;RL;4;2.7;3.2;3.34;9732090
P03289;Adyar;961;19/04/2011;41;1;1;3;Partial;No;28/04/1975;Commercial;NoSewr ;Paved;C;2.5;2.8;2.6;2.61;9724240
P09616;Velachery;1879;04/07/2006;145;3;2;5;AbNormal;Yes;12/07/1972;House;AllPub;No Access;RM;4.6;3.7;3.3;3.81;10920230
P04544;Karapakkam;775;11/08/2010;29;1;1;2;Normal Sale;No;23/08/1961;House;NoSewr ;Paved;RH;4.2;3.6;3.6;3.78;4981250
P02174;KK Nagar;2060;24/11/2011;159;3;2;5;AbNormal;No;01/12/1981;Commercial;NoSewr ;Paved;RL;3.1;3.6;4.5;3.81;16012600
P00422;Chrompet;1210;27/04/2014;185;2;1;4;AdjLand;Yes;03/05/1988;House;ELO;Gravel;RM;2.8;4.3;4.9;4.03;11254700
P02386;Anna Nagar;1523;15/10/2011;181;1;1;4;Family;Yes;22/10/1983;House;AllPub;No Access;RM;4.7;4.1;3;3.87;12010860
P00746;Chrompet;1118;21/08/2013;77;1;1;3;AdjLand;No;30/08/1976;House;AllPub;Gravel;RH;4.8;4.4;3.4;4.22;8688350
P01417;Adyar;685;20/05/2012;39;1;1;2;Normal Sale;Yes;23/05/2003;Others;AllPub;Gravel;A;4.1;2.5;3;3.23;6980335
P04512;Karapakkam;1201;16/08/2010;104;1;1;3;Partial;No;25/08/1972;Others;AllPub;Gravel;RM;3.3;2.1;2;2.42;8291375
P07755;Chrompet;791;11/08/2008;178;1;1;2;AbNormal;Yes;13/08/2003;Others;ELO;No Access;RM;3.6;2.7;2.5;2.91;8747420
P09908;Velachery;1578;01/11/2004;193;2;1;4;AdjLand;Yes;11/11/1965;Commercial;ELO;Paved;RH;4.1;3;3.2;3.34;14049630
P01165;Chrompet;943;19/11/2012;111;1;1;3;AdjLand;No;24/11/1995;Others;AllPub;No Access;RH;2.1;4.6;2;3.07;7710860
P07938;Chrompet;1165;17/06/2008;184;1;1;3;Normal Sale;No;23/06/1985;Commercial;NoSewr ;No Access;RL;2.6;2.6;3.1;2.75;12492250
P04535;KK Nagar;2458;13/08/2010;83;4;2;6;AdjLand;No;20/08/1982;Commercial;NoSewr ;Paved;RL;4.2;3.3;4.3;3.97;18763360
P06615;Velachery;1531;13/07/2009;180;2;1;4;Normal Sale;Yes;27/07/1955;Commercial;NoSeWa;Gravel;RM;5;4.5;3.8;4.42;14990730
P05165;Karapakkam;895;16/04/2010;42;1;1;3;Normal Sale;Yes;22/04/1986;Commercial;NoSewr ;Gravel;C;4.9;2;2.3;2.99;8346000
P08247;KK Nagar;2218;11/03/2008;92;3;2;5;Family;No;15/03/1992;Commercial;NoSeWa;Gravel;RM;2.9;2.3;4.1;3.2;17961120
P09485;Chrompet;1217;16/11/2006;140;2;1;4;AbNormal;No;25/11/1969;House;NoSewr ;Paved;RL;4.8;4;4.1;4.27;8829350
P07098;Chrompet;946;26/02/2009;47;1;1;3;AbNormal;No;28/02/2002;Commercial;NoSewr ;Paved;RL;2.4;2.6;2.3;2.45;11659850
P00174;Anna Nagar;1832;20/10/2014;46;2;1;5;Normal Sale;No;25/10/1993;Commercial;ELO;Gravel;RL;5;4.9;4.3;4.695;20686670
P09649;Velachery;1889;29/04/2006;117;3;2;5;AbNormal;No;08/05/1970;House;NoSeWa;No Access;C;5;2.9;2.2;3.22;7311370
P07834;KK Nagar;1308;19/07/2008;197;1;1;3;Partial;Yes;23/07/1993;Commercial;NoSeWa;Paved;RH;4.5;3.2;4;3.91;11861100
P09928;Velachery;1798;05/09/2004;44;2;1;4;Family;Yes;17/09/1956;House;NoSewr ;No Access;RL;2.1;3.7;2.7;3;9409960
P07380;KK Nagar;1884;03/12/2008;18;3;2;5;AbNormal;No;07/12/1995;House;NoSewr ;Gravel;RL;3.4;2;3.6;3.06;10499460
P06671;Velachery;1876;29/06/2009;117;3;2;5;Partial;No;03/07/1994;House;NoSewr ;No Access;RL;3.9;2.6;3.3;3.14;9235150
P03611;Anna Nagar;1886;17/02/2011;52;2;1;5;Partial;Yes;21/02/1993;Commercial;ELO;No Access;RH;3.9;3.4;3.6;3.655;20007810
P08766;Velachery;1938;28/08/2007;178;3;2;5;AdjLand;No;08/09/1963;Commercial;AllPub;Paved;RM;2.3;4.6;2.1;3.28;16663130
P09702;Velachery;1645;27/01/2006;96;2;1;4;Partial;No;03/02/1980;House;NoSeWa;No Access;RH;3.7;4.5;2.1;3.58;7579320
P01878;KK Nagar;2286;23/01/2012;46;4;2;6;AdjLand;No;25/01/2002;Others;AllPub;Paved;RM;3.2;3.4;4.4;3.74;13403120
P00115;Chrompet;855;04/12/2014;146;1;1;3;Partial;Yes;06/12/2007;Others;ELO;Gravel;RL;3.3;2;4.3;3.08;9354600
P05586;Karapakkam;591;29/01/2010;8;1;1;2;Partial;No;31/01/2001;Others;AllPub;Gravel;RH;2.5;4.2;3.5;3.41;5865875
P00472;Anna Nagar;1846;18/03/2014;62;2;1;5;AdjLand;No;28/03/1972;Commercial;NoSewr ;Paved;RL;3;4.7;2;3.025;20244990
P05772;Chrompet;709;25/12/2009;129;1;1;2;AdjLand;Yes;03/01/1973;Others;ELO;Gravel;RM;4;3;4.7;3.81;9332280
P01212;Chrompet;946;21/10/2012;190;1;1;3;AbNormal;Yes;25/10/1996;House;NoSeWa;Paved;RH;3.9;3.2;3.6;3.53;8275800
P08577;Chrompet;1159;02/11/2007;108;1;1;3;Family;No;06/11/1989;Commercial;NoSeWa;No Access;RL;4.6;2.8;4.5;3.85;12415500
P07868;Adyar;632;08/07/2008;32;1;1;2;AdjLand;Yes;14/07/1985;Others;NoSewr ;Paved;C;4.4;4.8;2.7;3.63;6859145
P05407;Chrompet;757;01/03/2010;156;1;1;2;Partial;No;09/03/1978;House;NoSewr ;Paved;RH;3.6;2.5;3.4;3.1;6002600
P06254;Karapakkam;1370;28/09/2009;178;2;2;4;AdjLand;Yes;02/10/1995;Others;NoSewr ;Paved;RH;3.6;2.6;5;3.86;9125250
P07366;KK Nagar;2158;08/12/2008;118;3;2;5;Family;No;16/12/1979;House;NoSewr ;Paved;RH;3.5;4.5;2.2;3.28;9753980
P08335;Velachery;1803;09/02/2008;108;3;2;5;Family;No;12/02/1994;Commercial;NoSewr ;Gravel;I;4.9;3.3;4.5;4.06;14705880
P01555;Karapakkam;1530;18/03/2012;128;2;2;4;Family;No;21/03/2001;Commercial;NoSewr ;No Access;RM;3.4;2.5;3.8;3.29;12046250
P06453;Anna Nagar;1602;15/08/2009;93;1;1;4;Normal Sale;Yes;23/08/1979;House;NoSeWa;Paved;RH;4.7;2.1;3.5;3.57;11557700
P02915;Karapakkam;640;29/06/2011;100;1;1;2;AbNormal;Yes;02/07/1996;Commercial;AllPub;No Access;RH;4.7;3.7;5;4.52;7428250
P03844;KK Nagar;1927;01/01/2011;174;3;2;5;AdjLand;Yes;02/01/2005;Others;NoSeWa;Gravel;RM;4.2;4.5;3.1;3.85;13484060
P06223;Karapakkam;519;03/10/2009;13;1;1;2;Partial;Yes;08/10/1989;Commercial;NoSeWa;No Access;RL;4.9;2.3;3.9;3.72;6802000
P07836;T Nagar;1515;18/07/2008;63;1;1;4;AbNormal;No;27/07/1975;Others;AllPub;No Access;RL;2.9;4.2;3.4;3.45;11415610
P00092;T Nagar;1749;19/12/2014;4;1;1;4;Family;No;23/12/1997;House;NoSeWa;Paved;RH;3.9;3.5;4.4;4.025;11351890
P06071;Anna Nagar;1977;29/10/2009;153;2;1;5;Partial;No;06/11/1976;House;NoSeWa;No Access;RH;3;2.5;2.6;2.715;11141710
P07258;KK Nagar;1666;06/01/2009;175;2;1;4;AdjLand;No;13/01/1982;Others;NoSewr ;Paved;RL;2.7;2.9;4.3;3.4;10105060
P06050;Adyar;1122;02/11/2009;178;1;1;3;Normal Sale;Yes;05/11/1996;Others;AllPub;No Access;C;4.2;2.9;4.6;4.14;8599095
P08264;Chrompet;1021;06/03/2008;82;1;1;3;Partial;Yes;07/03/2004;Others;NoSewr ;No Access;RL;2;2.5;4.6;2.98;9201770
P01789;Velachery;1511;08/02/2012;72;2;1;4;Family;No;16/02/1979;House;NoSewr ;Gravel;A;2.6;2.6;4.5;3.17;6702360
P05213;KK Nagar;1444;10/04/2010;47;2;1;4;AbNormal;No;16/04/1987;Commercial;NoSeWa;Gravel;RH;4.9;3.7;4.8;4.5;12429860
P09807;Velachery;1574;31/05/2005;30;2;1;4;AbNormal;Yes;12/06/1957;Commercial;AllPub;Paved;RH;2.2;2.4;3.8;2.77;13737660
P05783;Chrompet;1166;23/12/2009;36;1;1;3;AdjLand;No;27/12/1995;Commercial;AllPub;Gravel;RM;4.2;2.3;3.4;3.2;14849300
P09671;Velachery;1817;22/03/2006;187;3;2;5;Family;No;04/04/1953;House;NoSeWa;No Access;RL;2.8;3.9;4.1;3.69;8439410
P08771;Anna Nagar;1796;27/08/2007;120;1;1;4;AdjLand;No;02/09/1981;Others;NoSeWa;Gravel;RH;4.9;2.2;4.3;3.985;13465550
P06330;Karapakkam;835;11/09/2009;115;1;1;2;AbNormal;Yes;22/09/1966;Others;NoSeWa;No Access;RL;3.5;4.4;3.7;3.85;6410875
P03698;KK Nagar;2207;30/01/2011;39;3;2;5;Family;No;05/02/1986;House;NoSeWa;Gravel;RH;2.8;3.2;3.2;3.08;10327100
P05386;Karapakkam;651;05/03/2010;139;1;1;2;AbNormal;Yes;13/03/1978;House;NoSewr ;Paved;RL;3.6;4;4.5;4.08;6581500
P03693;Adyar;693;30/01/2011;80;1;1;2;AdjLand;Yes;07/02/1977;House;ELO;Gravel;C;3;3.3;4.6;3.86;6879510
